"RECORDING_SESSION_LABEL";"trial";"IA_ID";"item";"list";"IA_LABEL";"wordlength";"condition";"is_critical";"is_spill1";"is_spill2";"is_spill3";"filler";"LF";"HF";"function_word";"other_filler";"composite";"fixation_duration";"duration_firstpass";"duration_firstfixation";"fix_count";"avg_pupil";"IA_REGRESSION_IN_COUNT";"IA_REGRESSION_OUT_COUNT";"saccade_length";"saccade_duration";"go_past_time";"sentenceCondition"
"14w19l2";18;14;24;2;"Nerven.";7;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";484;236;236;2;"1482.5";0;1;"0";0;716;"filler"
"14w19l2";10;1;25;2;"Herr";4;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";372;372;372;1;"2027";0;0;"79.8731494308319";16;372;"filler"
"14w19l2";10;2;25;2;"Müller";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";180;180;180;1;"2124";0;0;"52.0096144957834";12;180;"filler"
"14w19l2";10;3;25;2;"hat";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";328;328;328;1;"1917";0;0;"0";0;328;"filler"
"14w19l2";10;4;25;2;"zum";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";184;184;184;1;"1872";0;0;"108.26638444134";20;184;"filler"
"14w19l2";10;5;25;2;"Frühstück";9;"filler";0;0;0;0;1;0;1;0;0;"-1.17214415402663";284;284;132;2;"1886.5";0;0;"111.325873003539";24;284;"filler"
"14w19l2";10;6;25;2;"immer";5;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";228;228;228;1;"1760";0;0;"79.5449558425925";20;228;"filler"
"14w19l2";10;7;25;2;"einen";5;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";236;236;236;1;"1634";0;0;"82.2340562054433";16;236;"filler"
"14w19l2";10;8;25;2;"Kaffee";6;"filler";0;0;0;0;1;0;1;0;0;"-1.17214415402663";428;196;196;2;"1476";1;0;"81.91977783173";16;196;"filler"
"14w19l2";10;9;25;2;"und";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";10;10;25;2;"ein";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";736;140;140;3;"1458.33333333333";1;1;"80.8200470180512";20;524;"filler"
"14w19l2";10;11;25;2;"Marmeladenbrot.";15;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";760;760;132;4;"1510.5";0;1;"0";0;1204;"filler"
"14w19l2";24;1;26;2;"Die";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";320;320;320;1;"1946";0;0;"102.121594190455";20;320;"filler"
"14w19l2";24;2;26;2;"Familienmitglieder";18;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";596;596;368;2;"1847.5";0;0;"80.9050060255854";16;596;"filler"
"14w19l2";24;3;26;2;"glaubten";8;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";268;268;268;1;"1808";0;0;"115.000173912912";24;268;"filler"
"14w19l2";24;4;26;2;"noch";4;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";460;300;300;2;"1689.5";1;0;"90.9545490890918";20;300;"filler"
"14w19l2";24;5;26;2;"immer";5;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";416;236;236;2;"1678.5";1;0;"61.251122438695";16;236;"filler"
"14w19l2";24;6;26;2;"fest";4;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";40;40;40;1;"1668";0;1;"0";0;380;"filler"
"14w19l2";24;7;26;2;"an";2;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";300;300;300;1;"1362";1;0;"232.600537402647";36;300;"filler"
"14w19l2";24;8;26;2;"die";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";24;9;26;2;"Unschuld";8;"filler";0;0;0;0;1;0;1;0;0;"-1.17214415402663";328;196;196;2;"1351.5";1;1;"0";0;496;"filler"
"14w19l2";24;10;26;2;"des";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";24;11;26;2;"Angeklagten.";12;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";544;544;216;2;"1203.5";0;1;"0";0;676;"filler"
"14w19l2";11;1;27;2;"Lisas";5;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";1064;520;216;4;"2090";1;0;"73.7684214281423";16;520;"filler"
"14w19l2";11;2;27;2;"Patentante";10;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";1484;408;152;6;"1844.66666666667";0;1;"117.602593508817";24;2028;"filler"
"14w19l2";11;3;27;2;"pflückte";8;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";412;412;124;2;"1699.5";0;0;"106.412875160856";24;412;"filler"
"14w19l2";11;4;27;2;"einige";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";324;324;324;1;"1770";0;0;"72.0250650815395";16;324;"filler"
"14w19l2";11;5;27;2;"Stiele";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";432;432;432;1;"1807";0;0;"82.6966746610769";16;432;"filler"
"14w19l2";11;6;27;2;"Lavendel";8;"filler";0;0;0;0;1;1;0;0;0;"-1.17214415402663";316;316;316;1;"1744";0;0;"106.017026934356";20;316;"filler"
"14w19l2";11;7;27;2;"und";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";268;268;212;2;"1628";0;0;"111.71195101689";20;268;"filler"
"14w19l2";11;8;27;2;"hängte";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";11;9;27;2;"sie";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";192;192;192;1;"1486";0;0;"59.8228217321784";12;192;"filler"
"14w19l2";11;10;27;2;"sorgfältig";10;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";240;240;240;1;"1360";0;0;"114.309842095946";24;240;"filler"
"14w19l2";11;11;27;2;"zum";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";216;184;184;2;"1357.5";2;0;"80.0421139151135";16;184;"filler"
"14w19l2";11;12;27;2;"Trocknen";8;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";320;164;164;2;"1308.5";0;1;"66.7011993895163";16;504;"filler"
"14w19l2";11;13;27;2;"auf.";4;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";360;360;360;1;"1359";0;1;"0";0;392;"filler"
"14w19l2";9;1;28;2;"Im";2;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";440;440;440;1;"2121";0;0;"77.5284463922759";16;440;"filler"
"14w19l2";9;2;28;2;"Rat";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";9;3;28;2;"wurde";5;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";316;316;316;1;"2023";0;0;"71.8006267382117";16;316;"filler"
"14w19l2";9;4;28;2;"hitzig";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";372;372;372;1;"1896";0;0;"89.7005016708379";16;372;"filler"
"14w19l2";9;5;28;2;"darüber";7;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";272;272;128;2;"1881";0;0;"110.695618702819";20;272;"filler"
"14w19l2";9;6;28;2;"diskutiert,";11;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";336;152;152;2;"1762.5";1;0;"112.9";20;152;"filler"
"14w19l2";9;7;28;2;"ob";2;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";156;156;156;1;"1771";0;1;"0";0;340;"filler"
"14w19l2";9;8;28;2;"die";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";0;0;0;0;"0";0;0;"0";0;0;"filler"
"14w19l2";9;9;28;2;"Ausgaben";8;"filler";0;0;0;0;1;0;1;0;0;"-1.17214415402663";244;244;244;1;"1539";0;0;"180.580757557388";32;244;"filler"
"14w19l2";9;10;28;2;"für";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";228;228;228;1;"1453";1;0;"171.929782178656";32;228;"filler"
"14w19l2";9;11;28;2;"die";3;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";148;148;148;1;"1452";0;1;"0";0;376;"filler"
"14w19l2";9;12;28;2;"Verteidigung";12;"filler";0;0;0;0;1;0;1;0;0;"-1.17214415402663";524;524;104;3;"1384";0;0;"119.86062739699";24;524;"filler"
"14w19l2";9;13;28;2;"Europas";7;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";200;200;200;1;"1287";0;0;"111.399192097609";24;200;"filler"
"14w19l2";9;14;28;2;"erhöht";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";236;236;236;1;"1278";0;0;"74.1010796142676";16;236;"filler"
"14w19l2";9;15;28;2;"werden";6;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";396;396;396;1;"1228";0;0;"61.4593361500107";16;396;"filler"
"14w19l2";9;16;28;2;"sollten.";8;"none";0;0;0;0;0;0;0;0;0;"-1.17214415402663";380;380;380;1;"1251";0;0;"0";0;380;"filler"
"15w20r3";19;1;1;3;"Viel";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";228;228;228;1;"1818";0;0;"53.8728131806758";20;228;"control"
"15w20r3";19;2;1;3;"Geld";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";256;256;256;1;"1849";0;0;"0";0;256;"control"
"15w20r3";19;3;1;3;"wurde";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";316;316;156;2;"1833";0;0;"66.009166030181";16;316;"control"
"15w20r3";19;4;1;3;"investiert,";11;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";188;188;188;1;"1734";0;0;"140.600142247439";24;188;"control"
"15w20r3";19;5;1;3;"bevor";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";496;496;180;3;"1585";0;0;"51.0988258182123";16;496;"control"
"15w20r3";19;6;1;3;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";384;384;384;1;"1484";0;0;"0";0;384;"control"
"15w20r3";19;7;1;3;"Satellit";8;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";488;488;488;1;"1411";0;0;"115.231636281014";16;488;"control"
"15w20r3";19;8;1;3;"endlich";7;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";320;320;320;1;"1355";0;0;"115.517314719483";20;320;"control"
"15w20r3";19;9;1;3;"in";2;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";272;272;272;1;"1382";1;0;"97.1287804927046";16;272;"control"
"15w20r3";19;10;1;3;"die";3;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";19;11;1;3;"Umlaufbahn";10;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";408;228;228;3;"1381.33333333333";1;1;"146.500034129689";24;548;"control"
"15w20r3";19;12;1;3;"gelangte.";9;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";480;480;480;1;"1375";0;1;"0";0;612;"control"
"15w20r3";23;1;2;3;"Maria";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";432;432;208;3;"1443.33333333333";0;0;"71.508461037838";24;432;"control"
"15w20r3";23;2;2;3;"war";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"78.5825044141506";20;0;"control"
"15w20r3";23;3;2;3;"sehr";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";356;356;356;1;"1481";0;0;"0";0;356;"control"
"15w20r3";23;4;2;3;"von";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";212;212;212;1;"1457";0;0;"68.3114192503713";16;212;"control"
"15w20r3";23;5;2;3;"der";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";176;176;176;1;"1436";0;0;"66.4039155472025";16;176;"control"
"15w20r3";23;6;2;3;"Widerrede";9;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";796;448;448;3;"1379.33333333333";2;0;"117.427126337997";24;448;"control"
"15w20r3";23;7;2;3;"ihres";5;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";676;256;256;2;"1409.5";0;1;"86.4083329314945";20;808;"control"
"15w20r3";23;8;2;3;"sonst";5;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";480;480;192;2;"1404";0;0;"92.1000542888005";20;480;"control"
"15w20r3";23;9;2;3;"so";2;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"95.2800608731964";16;0;"control"
"15w20r3";23;10;2;3;"braven";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";412;412;412;1;"1326";0;0;"0";0;412;"control"
"15w20r3";23;11;2;3;"Neffen";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";228;228;228;1;"1320";0;0;"114.800391985393";24;228;"control"
"15w20r3";23;12;2;3;"überrascht.";11;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";484;484;340;2;"1319.5";0;1;"0";0;700;"control"
"15w20r3";5;1;3;3;"Miriam";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";756;452;216;3;"1807.66666666667";1;0;"74.4604593055938";16;452;"control"
"15w20r3";5;2;3;3;"geht";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";392;172;172;2;"1803.5";1;0;"56.3151844532183";20;172;"control"
"15w20r3";5;3;3;3;"heute";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";212;212;212;1;"1910";0;0;"90.9969779717986";16;212;"control"
"15w20r3";5;4;3;3;"zu";2;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";600;388;388;2;"1762.5";0;0;"48.2004149359733";20;388;"control"
"15w20r3";5;5;3;3;"ihrer";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";320;140;140;2;"1741.5";1;0;"169.93204524162";24;140;"control"
"15w20r3";5;6;3;3;"Großmutter";10;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";384;168;168;2;"1740.5";1;0;"75.3160009559721";16;168;"control"
"15w20r3";5;7;3;3;"und";3;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";5;8;3;3;"hilft";5;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";204;204;204;1;"1761";0;0;"98.2031567720712";20;204;"control"
"15w20r3";5;9;3;3;"ihr";3;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";152;152;152;1;"1682";1;0;"56.9351385350031";16;152;"control"
"15w20r3";5;10;3;3;"beim";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";924;404;156;4;"1678.75";1;1;"64.1281529439294";16;768;"control"
"15w20r3";5;11;3;3;"Putzen.";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";248;248;248;1;"1643";0;1;"0";0;1688;"control"
"15w20r3";11;1;4;3;"Auf";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";344;224;224;2;"1561";1;0;"79.8444112007848";20;224;"control"
"15w20r3";11;2;4;3;"dem";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";492;320;320;2;"1570";1;0;"95.3587436997782";20;320;"control"
"15w20r3";11;3;4;3;"Wettbewerb";10;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";580;260;260;3;"1649";2;0;"106.747974219654";20;260;"control"
"15w20r3";11;4;4;3;"soll";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";564;196;196;2;"1744";0;1;"49.0368228987156";12;684;"control"
"15w20r3";11;5;4;3;"das";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";152;152;152;1;"1698";0;0;"51.9249458353111";12;152;"control"
"15w20r3";11;6;4;3;"beste";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";276;276;276;1;"1669";0;0;"76.638958761194";16;276;"control"
"15w20r3";11;7;4;3;"Gedicht";7;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";184;184;184;1;"1580";0;0;"129.022323649824";24;184;"control"
"15w20r3";11;8;4;3;"ausgewählt";10;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";312;312;312;1;"1489";0;0;"134.113459428948";24;312;"control"
"15w20r3";11;9;4;3;"und";3;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";11;10;4;3;"mit";3;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";604;604;604;1;"1426";0;0;"49.1009164883916";12;604;"control"
"15w20r3";11;11;4;3;"einem";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";144;144;144;1;"1430";0;0;"50.8008858190484";12;144;"control"
"15w20r3";11;12;4;3;"Preis";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";272;272;272;1;"1409";0;0;"96.8149265351165";20;272;"control"
"15w20r3";11;13;4;3;"belohnt";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";204;204;204;1;"1382";0;0;"74.9080770010817";20;204;"control"
"15w20r3";11;14;4;3;"werden.";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";60;60;60;1;"1360";0;1;"0";0;552;"control"
"15w20r3";16;1;5;3;"Das";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";388;216;216;2;"1696.5";1;0;"61.2081693893879";16;216;"control"
"15w20r3";16;2;5;3;"junge";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";476;268;268;3;"1670";1;1;"72.3494989616376";16;600;"control"
"15w20r3";16;3;5;3;"Paar";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";228;228;228;1;"1782";0;0;"54.1335385874598";20;228;"control"
"15w20r3";16;4;5;3;"kaufte";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";188;188;188;1;"1705";0;0;"81.9373541188633";16;188;"control"
"15w20r3";16;5;5;3;"sich";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";332;332;332;1;"1654";0;0;"43.9113880445609";12;332;"control"
"15w20r3";16;6;5;3;"als";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";160;160;160;1;"1665";0;0;"35.0570962859162";16;160;"control"
"15w20r3";16;7;5;3;"erstes";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";392;216;216;2;"1598";1;0;"107.346169004767";20;216;"control"
"15w20r3";16;8;5;3;"eine";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";164;164;164;1;"1596";1;0;"110.491673894461";20;164;"control"
"15w20r3";16;9;5;3;"Schaukel";8;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";336;184;184;2;"1598.5";0;1;"77.4093017666483";16;500;"control"
"15w20r3";16;10;5;3;"für";3;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";224;224;224;1;"1561";1;0;"69.3288540219726";16;224;"control"
"15w20r3";16;11;5;3;"den";3;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";388;232;232;2;"1553";0;1;"135.126977321333";28;612;"control"
"15w20r3";16;12;5;3;"Garten";6;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";16;13;5;3;"hinter";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";340;340;340;1;"1557";0;0;"89.1005050490737";20;340;"control"
"15w20r3";16;14;5;3;"dem";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";524;524;524;1;"1461";0;1;"0";0;748;"control"
"15w20r3";16;15;5;3;"Haus.";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";15;1;6;3;"Tina";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";464;224;224;2;"2151";1;0;"55.3046110193354";28;224;"control"
"15w20r3";15;2;6;3;"ahnte,";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";372;112;112;2;"2139";0;1;"113.700043975365";24;612;"control"
"15w20r3";15;3;6;3;"dass";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";372;372;156;2;"2082.5";0;0;"51.3997081703778";20;372;"control"
"15w20r3";15;4;6;3;"es";2;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";360;232;232;2;"1937";1;0;"46.8061961710199";20;232;"control"
"15w20r3";15;5;6;3;"für";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";264;152;152;2;"1921";0;1;"43.1264420048768";20;392;"control"
"15w20r3";15;6;6;3;"eine";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";104;104;104;1;"1890";0;0;"82.0444391778017";16;104;"control"
"15w20r3";15;7;6;3;"Entschuldigung";14;"control";1;0;0;0;0;0;0;0;0;"-0.916606404384007";248;248;248;1;"1832";0;0;"0";0;248;"control"
"15w20r3";15;8;6;3;"vielleicht";10;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";548;548;336;2;"1625.5";0;0;"78.3051722429624";16;548;"control"
"15w20r3";15;9;6;3;"bereits";7;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";260;260;260;1;"1470";0;0;"85.13107540728";16;260;"control"
"15w20r3";15;10;6;3;"zu";2;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"control"
"15w20r3";15;11;6;3;"spät";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";276;276;276;1;"1436";0;0;"66.6036785770876";16;276;"control"
"15w20r3";15;12;6;3;"war.";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";120;120;120;1;"1407";0;0;"0";0;120;"control"
"15w20r3";22;1;7;3;"Tim";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";212;212;212;1;"1493";0;0;"56.1057038098623";20;212;"pseudo"
"15w20r3";22;2;7;3;"spielte";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";308;308;180;2;"1477";0;0;"99.4032192637643";20;308;"pseudo"
"15w20r3";22;3;7;3;"an";2;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";284;284;284;1;"1396";1;0;"71.9017385047121";16;284;"pseudo"
"15w20r3";22;4;7;3;"seinem";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";704;300;300;4;"1405";1;1;"73.9081862854176";16;740;"pseudo"
"15w20r3";22;5;7;3;"neuen";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";592;216;216;2;"1383";0;1;"91.1356132365389";20;840;"pseudo"
"15w20r3";22;6;7;3;"Filerzett";9;"pseudo";1;0;0;0;0;0;0;0;0;"-0.916606404384007";2416;1192;320;7;"1298.42857142857";2;0;"62.4259561400545";16;1192;"pseudo"
"15w20r3";22;7;7;3;"herum,";6;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";960;704;704;2;"1282";0;1;"100.707149696533";20;1876;"pseudo"
"15w20r3";22;8;7;3;"während";7;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";476;264;264;2;"1248.5";1;0;"108.976511230632";20;264;"pseudo"
"15w20r3";22;9;7;3;"er";2;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";224;224;224;1;"1192";1;0;"46.7899561871989";16;224;"pseudo"
"15w20r3";22;10;7;3;"auf";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";348;212;212;2;"1197.5";0;1;"53.3093800376631";12;572;"pseudo"
"15w20r3";22;11;7;3;"seine";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";360;156;156;2;"1205.5";1;0;"54.3266049003617";12;156;"pseudo"
"15w20r3";22;12;7;3;"Freundin";8;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";148;148;148;1;"1188";0;1;"0";0;352;"pseudo"
"15w20r3";22;13;7;3;"wartete.";8;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";1032;1032;188;3;"1240";0;1;"0";0;1552;"pseudo"
"15w20r3";10;1;8;3;"Gestern";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";548;548;216;3;"1578";0;0;"97.83659846908";20;548;"pseudo"
"15w20r3";10;2;8;3;"beendete";8;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";304;304;304;1;"1577";0;0;"85.0564518422912";16;304;"pseudo"
"15w20r3";10;3;8;3;"Max";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";548;548;172;2;"1598";0;0;"50.5950590473022";12;548;"pseudo"
"15w20r3";10;4;8;3;"seine";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";156;156;156;1;"1552";0;0;"78.1875949240032";16;156;"pseudo"
"15w20r3";10;5;8;3;"Schulung";8;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";352;352;352;1;"1485";0;0;"103.300048402699";20;352;"pseudo"
"15w20r3";10;6;8;3;"zum";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";448;448;448;1;"1403";0;0;"68.4657578647896";16;448;"pseudo"
"15w20r3";10;7;8;3;"Beprodiker";10;"pseudo";1;0;0;0;0;0;0;0;0;"-0.916606404384007";1756;1532;232;7;"1451.71428571429";1;0;"132.812198234951";20;1532;"pseudo"
"15w20r3";10;8;8;3;"und";3;"none";0;1;0;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"pseudo"
"15w20r3";10;9;8;3;"feierte";7;"none";0;0;1;0;0;0;0;0;0;"-0.916606404384007";956;956;956;1;"1442";0;0;"94.3542791822395";20;956;"pseudo"
"15w20r3";10;10;8;3;"das";3;"none";0;0;0;1;0;0;0;0;0;"-0.916606404384007";632;372;372;2;"1552";1;0;"44.3451237454583";12;372;"pseudo"
"15w20r3";10;11;8;3;"mit";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";308;160;160;2;"1573.5";0;1;"61.613716005448";16;568;"pseudo"
"15w20r3";10;12;8;3;"seiner";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";160;160;160;1;"1597";0;0;"59.2021114488327";12;160;"pseudo"
"15w20r3";10;13;8;3;"ganzen";6;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";64;64;64;1;"1588";0;1;"0";0;288;"pseudo"
"15w20r3";10;14;8;3;"Familie.";8;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";0;0;0;0;"0";0;0;"0";0;0;"pseudo"
"15w20r3";27;1;10;3;"Frau";4;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";992;836;216;4;"1479";1;0;"56.6149273601936";16;836;"control"
"15w20r3";27;2;10;3;"Fischer";7;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";896;200;200;3;"1373.66666666667";1;1;"81.4015356120509";16;668;"control"
"15w20r3";27;3;10;3;"saß";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";372;372;372;1;"1454";0;0;"66.5018796726829";16;372;"control"
"15w20r3";27;4;10;3;"schon";5;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";236;236;236;1;"1424";0;0;"71.434025506057";16;236;"control"
"15w20r3";27;5;10;3;"den";3;"none";0;0;0;0;0;0;0;0;0;"-0.916606404384007";300;300;300;1;"1394";0;0;"56.3888286808655";16;300;"control"
